utt_id,dataset_name,split_name,speaker_id,gender,domain,language,path_raw,path_proc,duration_sec,sample_rate,quality_flag,notes,coarse_style,clean_subset_name,clean_rule_version,selection_cell,selection_note
f3_arpeggios_f_fast_forte_i,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/arpeggios/fast_forte/f3_arpeggios_f_fast_forte_i.wav,,2.631746,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_arpeggios_f_fast_forte_o,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/arpeggios/fast_forte/f3_arpeggios_f_fast_forte_o.wav,,2.631746,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_arpeggios_f_fast_forte_u,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/arpeggios/fast_forte/f3_arpeggios_f_fast_forte_u.wav,,2.605147,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_scales_c_fast_forte_a,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/scales/fast_forte/f3_scales_c_fast_forte_a.wav,,3.432948,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_scales_c_fast_forte_e,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/scales/fast_forte/f3_scales_c_fast_forte_e.wav,,3.521723,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_scales_c_fast_forte_i,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/scales/fast_forte/f3_scales_c_fast_forte_i.wav,,3.580907,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_scales_c_fast_forte_o,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/scales/fast_forte/f3_scales_c_fast_forte_o.wav,,3.373741,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_scales_c_fast_forte_u,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/scales/fast_forte/f3_scales_c_fast_forte_u.wav,,3.610499,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_scales_f_fast_forte_a,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/scales/fast_forte/f3_scales_f_fast_forte_a.wav,,3.828141,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_scales_f_fast_forte_e,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/scales/fast_forte/f3_scales_f_fast_forte_e.wav,,3.797279,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_scales_f_fast_forte_i,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/scales/fast_forte/f3_scales_f_fast_forte_i.wav,,3.612041,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_scales_f_fast_forte_o,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/scales/fast_forte/f3_scales_f_fast_forte_o.wav,,3.859025,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f3_scales_f_fast_forte_u,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/scales/fast_forte/f3_scales_f_fast_forte_u.wav,,3.704649,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f4_arpeggios_c_fast_forte_a,VocalSet 1.2,full local extraction,female4,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female4/arpeggios/fast_forte/f4_arpeggios_c_fast_forte_a.wav,,3.265601,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
f4_arpeggios_c_fast_forte_e,VocalSet 1.2,full local extraction,female4,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female4/arpeggios/fast_forte/f4_arpeggios_c_fast_forte_e.wav,,3.265578,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker
