utt_id,dataset_name,split_name,speaker_id,gender,domain,language,path_raw,path_proc,duration_sec,sample_rate,quality_flag,notes,coarse_style,clean_subset_name,clean_rule_version,selection_cell,selection_note,feature_status,feature_error,rms_dbfs,peak_dbfs,clipping_ratio,silence_ratio_40db,zcr_mean,spectral_centroid_hz_mean,f0_voiced_ratio,f0_median_hz,f0_p10_hz,f0_p90_hz
f1_scales_c_fast_forte_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_c_fast_forte_e.wav,,4.177551,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.633452,-2.950704,0.000000,0.161111,0.068338,3834.614631,0.892344,338.262464,244.718595,550.083881
f1_scales_c_fast_forte_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_c_fast_forte_i.wav,,4.026576,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-17.493990,-0.000265,0.000011,0.161383,0.065614,3905.197679,0.950372,334.663851,239.638541,554.787867
f1_scales_c_fast_forte_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_c_fast_forte_o.wav,,3.976236,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.696599,-2.795726,0.000000,0.154519,0.042387,3112.752818,0.917085,343.154964,250.605269,556.375275
f1_scales_c_fast_forte_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_c_fast_forte_u.wav,,3.976236,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-21.441632,-4.587058,0.000000,0.172012,0.047131,3505.402607,0.909548,347.737765,250.036002,559.084317
f1_scales_f_fast_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_f_fast_forte_a.wav,,4.191429,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-14.566795,-2.997742,0.000000,0.174033,0.068177,3806.277058,0.842857,436.241377,340.243410,717.257523
f1_arpeggios_c_fast_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_c_fast_piano_e.wav,,2.077256,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.772141,-8.568996,0.000000,0.234637,0.071221,4183.547744,0.889423,286.057551,90.498227,508.047571
f1_arpeggios_c_fast_piano_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_c_fast_piano_o.wav,,2.218095,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-28.758497,-13.598992,0.000000,0.239583,0.064400,3974.362804,0.855856,283.540626,239.830031,514.082839
f1_arpeggios_c_fast_piano_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_c_fast_piano_u.wav,,2.218073,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.032647,-9.969167,0.000000,0.250000,0.060852,4158.428230,0.815315,288.075025,253.001838,533.103925
f1_arpeggios_f_fast_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_a.wav,,2.139229,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.444062,-0.000265,0.000276,0.232432,0.067309,3989.596807,0.962617,370.685688,89.715031,682.862501
f1_arpeggios_f_fast_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_e.wav,,2.314558,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.610038,-2.724702,0.000000,0.280000,0.083225,4579.071233,0.913793,366.226993,87.903029,652.545450
f1_arpeggios_f_fast_piano_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_i.wav,,2.069093,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.996585,-4.898683,0.000000,0.217877,0.057394,3977.383925,0.980676,373.033062,88.613372,651.558532
f1_arpeggios_f_fast_piano_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_o.wav,,2.139206,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.133308,-1.618898,0.000000,0.227027,0.053642,3539.791009,0.855140,381.105686,340.201751,688.888433
f1_arpeggios_f_fast_piano_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_u.wav,,2.104150,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.790959,-2.584015,0.000000,0.214286,0.036573,3067.220712,0.919431,387.464864,329.831751,689.742415
f1_scales_c_fast_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_piano/f1_scales_c_fast_piano_a.wav,,4.248073,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-33.480546,-15.606606,0.000000,0.221311,0.055569,4071.384924,0.807059,341.578243,256.876415,543.879444
f1_scales_c_fast_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_piano/f1_scales_c_fast_piano_e.wav,,3.910159,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-26.987517,-11.222219,0.000000,0.186944,0.068456,3872.731345,0.915816,338.103195,246.398902,558.195021
f1_scales_c_fast_piano_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_piano/f1_scales_c_fast_piano_i.wav,,3.861859,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-28.105079,-11.572694,0.000000,0.168168,0.058170,3898.418402,0.912145,337.083451,245.800097,534.129504
f1_scales_c_fast_piano_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_piano/f1_scales_c_fast_piano_o.wav,,3.813605,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.805944,-9.697814,0.000000,0.130699,0.048994,3060.359253,0.963351,341.708744,246.233890,556.501916
f1_scales_c_fast_piano_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_piano/f1_scales_c_fast_piano_u.wav,,4.054966,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-26.784841,-10.601367,0.000000,0.180000,0.047365,3566.934819,0.881773,338.760113,254.861187,550.794336
f1_scales_f_fast_piano_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_piano/f1_scales_f_fast_piano_a.wav,,4.182063,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.352268,-1.176820,0.000000,0.177285,0.065996,3518.689970,0.840095,442.837678,342.897643,701.398426
f1_scales_f_fast_piano_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_piano/f1_scales_f_fast_piano_e.wav,,3.841678,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-17.796911,-3.762638,0.000000,0.169184,0.075689,3779.873541,0.898701,452.816266,338.518966,715.661123
f1_scales_f_fast_piano_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_piano/f1_scales_f_fast_piano_i.wav,,4.279342,44100,ok,canonical tree data_by_singer,fast_piano,clean_singing_v1,v1,female|fast_piano,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-17.599079,-3.416831,0.000000,0.208672,0.075218,4147.205742,0.871495,432.127938,336.854942,706.731514
f1_long_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/forte/f1_long_forte_a.wav,,11.315510,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.492852,-3.817588,0.000000,0.292308,0.110303,4942.203208,0.819788,496.901187,228.681530,733.151381
f1_long_forte_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/forte/f1_long_forte_e.wav,,11.072177,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.993735,-5.142480,0.000000,0.284067,0.109980,5100.685675,0.861913,501.995270,91.650660,720.911945
f1_long_forte_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/forte/f1_long_forte_i.wav,,11.802222,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.827028,-3.397212,0.000000,0.308751,0.118951,5450.676867,0.826418,510.621522,91.889700,720.472243
f1_long_forte_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/forte/f1_long_forte_o.wav,,11.193855,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-22.219736,-7.362894,0.000000,0.280829,0.102654,5093.470004,0.879464,507.952288,91.724983,717.586673
f1_long_forte_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/long_tones/forte/f1_long_forte_u.wav,,11.072177,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-20.110124,-5.585310,0.000000,0.288260,0.097056,5030.528939,0.765343,530.895344,252.683501,729.929782
f2_long_forte_a,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/long_tones/forte/f2_long_forte_a.wav,,10.497370,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-23.875835,-9.878597,0.000000,0.057459,0.041974,2394.631139,0.966667,517.436438,255.491584,729.406846
f2_long_forte_e,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/long_tones/forte/f2_long_forte_e.wav,,11.258050,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-17.640065,-2.260676,0.000000,0.126804,0.054070,3115.370243,0.926288,519.640096,253.643194,739.987799
f2_long_forte_i,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/long_tones/forte/f2_long_forte_i.wav,,10.413696,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-16.463294,-2.103917,0.000000,0.113712,0.038347,2875.985732,0.926104,518.120531,256.241475,730.077216
f2_long_forte_o,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/long_tones/forte/f2_long_forte_o.wav,,11.539501,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.217910,-6.682419,0.000000,0.106640,0.032981,2008.345989,0.924610,523.012530,258.234905,736.283522
f2_long_forte_u,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/long_tones/forte/f2_long_forte_u.wav,,11.258050,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.634267,-6.706481,0.000000,0.138144,0.031215,2338.049208,0.943162,518.763147,253.876313,738.303818
f3_long_forte_a,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/long_tones/forte/f3_long_forte_a.wav,,7.839615,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-20.986120,-8.708742,0.000000,0.155325,0.062580,3252.489740,0.905612,534.336103,258.263155,743.072432
f3_long_forte_e,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/long_tones/forte/f3_long_forte_e.wav,,8.470998,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.644183,-6.698453,0.000000,0.124658,0.062390,3244.240768,0.965802,527.661143,258.054163,732.958507
f3_long_forte_i,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/long_tones/forte/f3_long_forte_i.wav,,8.576236,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.294797,-6.585699,0.000000,0.140731,0.061331,3570.658511,0.983683,532.668206,253.732261,732.732568
f3_long_forte_o,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/long_tones/forte/f3_long_forte_o.wav,,9.207619,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.978420,-6.618577,0.000000,0.149874,0.065327,3265.231047,0.899023,533.823174,263.011039,726.230361
f3_long_forte_u,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/long_tones/forte/f3_long_forte_u.wav,,8.681451,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.492721,-5.199689,0.000000,0.153743,0.061301,3239.079022,0.903337,541.431115,260.937658,729.916583
f4_long_forte_a,VocalSet 1.2,full local extraction,female4,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female4/long_tones/forte/f4_long_forte_a.wav,,11.137324,44100,ok,canonical tree data_by_singer,forte,clean_singing_v1,v1,female|forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-23.316130,-9.538185,0.000000,0.283333,0.086658,4769.579108,0.887792,509.611830,88.403796,716.480438
