record_id,utt_id,dataset_name,split_name,speaker_id,gender,domain,language,path_raw,path_proc,duration_sec,sample_rate,quality_flag,notes,coarse_style,clean_subset_name,clean_rule_version,selection_cell,selection_note,feature_status,feature_error,rms_dbfs,peak_dbfs,clipping_ratio,silence_ratio_40db,zcr_mean,spectral_centroid_hz_mean,f0_voiced_ratio,f0_median_hz,f0_p10_hz,f0_p90_hz
vocalset_1_2__female1__f1_scales_c_fast_forte_a__5e9333ce07,f1_scales_c_fast_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_c_fast_forte_a.wav,,3.724558,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-20.749778,-2.542711,0.000000,0.115265,0.058074,3204.322932,0.922252,340.051246,253.363585,554.195659
vocalset_1_2__female1__f1_scales_c_fast_forte_e__3641178cdc,f1_scales_c_fast_forte_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_c_fast_forte_e.wav,,4.177551,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.633452,-2.950704,0.000000,0.161111,0.068338,3834.614631,0.892344,338.262464,244.718595,550.083881
vocalset_1_2__female1__f1_scales_c_fast_forte_i__51e687877b,f1_scales_c_fast_forte_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_c_fast_forte_i.wav,,4.026576,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-17.493990,-0.000265,0.000011,0.161383,0.065614,3905.197679,0.950372,334.663851,239.638541,554.787867
vocalset_1_2__female1__f1_scales_c_fast_forte_o__f9db81b590,f1_scales_c_fast_forte_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_c_fast_forte_o.wav,,3.976236,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-19.696599,-2.795726,0.000000,0.154519,0.042387,3112.752818,0.917085,343.154964,250.605269,556.375275
vocalset_1_2__female1__f1_scales_c_fast_forte_u__5ec92650eb,f1_scales_c_fast_forte_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_c_fast_forte_u.wav,,3.976236,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-21.441632,-4.587058,0.000000,0.172012,0.047131,3505.402607,0.909548,347.737765,250.036002,559.084317
vocalset_1_2__female1__f1_scales_f_fast_forte_a__7b59ddac2e,f1_scales_f_fast_forte_a,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_f_fast_forte_a.wav,,4.191429,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-14.566795,-2.997742,0.000000,0.174033,0.068177,3806.277058,0.842857,436.241377,340.243410,717.257523
vocalset_1_2__female1__f1_scales_f_fast_forte_e__5bca30718e,f1_scales_f_fast_forte_e,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_f_fast_forte_e.wav,,4.291224,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.184621,-3.974918,0.000000,0.170270,0.101881,4169.807213,0.876744,433.552301,331.815448,715.095856
vocalset_1_2__female1__f1_scales_f_fast_forte_i__7ecf9a19c2,f1_scales_f_fast_forte_i,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_f_fast_forte_i.wav,,4.241315,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.550711,-4.608660,0.000000,0.202186,0.091019,4501.528117,0.924706,426.541100,90.856799,699.405749
vocalset_1_2__female1__f1_scales_f_fast_forte_o__0782c5d4ce,f1_scales_f_fast_forte_o,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_f_fast_forte_o.wav,,4.391020,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-17.621818,-2.998490,0.000000,0.184697,0.079304,3944.122461,0.895455,416.552195,323.387239,690.293885
vocalset_1_2__female1__f1_scales_f_fast_forte_u__2c2004abda,f1_scales_f_fast_forte_u,VocalSet 1.2,full local extraction,female1,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female1/scales/fast_forte/f1_scales_f_fast_forte_u.wav,,4.291224,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.453303,-2.998490,0.000000,0.229730,0.079903,4313.560315,0.853488,450.078065,328.491446,702.609578
vocalset_1_2__female2__f2_arepggios_c_fast_forte_a__1268613bcd,f2_arepggios_c_fast_forte_a,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/arpeggios/fast_forte/f2_arepggios_c_fast_forte_a.wav,,2.274172,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-28.470791,-13.271607,0.000000,0.301020,0.107957,5369.551620,0.885965,263.039729,81.899708,457.394542
vocalset_1_2__female2__f2_arepggios_c_fast_forte_e__6a66799082,f2_arepggios_c_fast_forte_e,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/arpeggios/fast_forte/f2_arepggios_c_fast_forte_e.wav,,2.310249,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-29.994110,-14.682510,0.000000,0.221106,0.076579,4847.639183,0.806034,274.273728,239.425132,490.484906
vocalset_1_2__female2__f2_arepggios_c_fast_forte_i__bd91306999,f2_arepggios_c_fast_forte_i,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/arpeggios/fast_forte/f2_arepggios_c_fast_forte_i.wav,,2.346372,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-31.187261,-15.185408,0.000000,0.270936,0.084429,5286.020552,0.038298,86.133107,77.943540,92.756725
vocalset_1_2__female2__f2_arepggios_c_fast_forte_o__5045f6caa4,f2_arepggios_c_fast_forte_o,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/arpeggios/fast_forte/f2_arepggios_c_fast_forte_o.wav,,2.238073,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.917056,-14.188114,0.000000,0.227979,0.064114,3932.076566,0.892857,271.868874,87.182529,491.652034
vocalset_1_2__female2__f2_arepggios_c_fast_forte_u__ecaf1c48ae,f2_arepggios_c_fast_forte_u,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/arpeggios/fast_forte/f2_arepggios_c_fast_forte_u.wav,,2.201973,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-23.264851,-7.752654,0.000000,0.284211,0.067416,4380.476163,0.877828,274.942730,88.937993,490.890653
vocalset_1_2__female2__f2_arepggios_f_fast_forte_a__767d830804,f2_arepggios_f_fast_forte_a,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/arpeggios/fast_forte/f2_arepggios_f_fast_forte_a.wav,,2.025624,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-21.156822,-5.076130,0.000000,0.234286,0.048744,3668.458096,0.876847,412.551172,323.160644,701.984362
vocalset_1_2__female2__f2_arepggios_f_fast_forte_i__db25db259b,f2_arepggios_f_fast_forte_i,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/arpeggios/fast_forte/f2_arepggios_f_fast_forte_i.wav,,2.061156,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-18.216115,-0.903142,0.000000,0.275281,0.054759,4319.617775,0.971014,381.382201,82.494750,665.453624
vocalset_1_2__female2__f2_scales_c_fast_forte_a__4938cc8575,f2_scales_c_fast_forte_a,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/scales/fast_forte/f2_scales_c_fast_forte_a.wav,,4.067007,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-24.009782,-10.840899,0.000000,0.239316,0.058111,3805.029319,0.859951,338.941838,240.869939,532.786301
vocalset_1_2__female2__f2_scales_c_fast_forte_e__d67cd06139,f2_scales_c_fast_forte_e,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/scales/fast_forte/f2_scales_c_fast_forte_e.wav,,3.697256,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-25.576057,-9.309142,0.000000,0.197492,0.064196,4322.029029,0.959459,324.050448,86.491477,539.819476
vocalset_1_2__female2__f2_scales_c_fast_forte_i__88fd090f44,f2_scales_c_fast_forte_i,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/scales/fast_forte/f2_scales_c_fast_forte_i.wav,,3.615102,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-22.796443,-5.554606,0.000000,0.173077,0.053168,4251.674310,0.892265,349.775796,255.457515,542.069792
vocalset_1_2__female2__f2_scales_c_fast_forte_o__2b5280c8c1,f2_scales_c_fast_forte_o,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/scales/fast_forte/f2_scales_c_fast_forte_o.wav,,3.738345,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-22.762319,-6.156850,0.000000,0.232919,0.052533,3760.252454,0.831551,349.855046,248.584565,533.277667
vocalset_1_2__female2__f2_scales_c_fast_forte_u__713a6b4c27,f2_scales_c_fast_forte_u,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/scales/fast_forte/f2_scales_c_fast_forte_u.wav,,3.984830,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-21.217636,-5.946169,0.000000,0.238372,0.042777,3477.394875,0.872180,337.375638,101.387216,540.021067
vocalset_1_2__female2__f2_scales_f_fast_forte_a__d691858188,f2_scales_f_fast_forte_a,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/scales/fast_forte/f2_scales_f_fast_forte_a.wav,,3.991587,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-17.932102,-3.005981,0.000000,0.188953,0.046527,3258.924493,0.832500,446.325820,330.325629,701.780324
vocalset_1_2__female2__f2_scales_f_fast_forte_e__5e423ee8e2,f2_scales_f_fast_forte_e,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/scales/fast_forte/f2_scales_f_fast_forte_e.wav,,3.991587,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-15.961418,-0.182687,0.000000,0.162791,0.057682,3843.792195,0.842500,465.680595,339.197428,698.849606
vocalset_1_2__female2__f2_scales_f_fast_forte_i__07b1100ac0,f2_scales_f_fast_forte_i,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/scales/fast_forte/f2_scales_f_fast_forte_i.wav,,4.342494,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-14.789424,0.000000,0.000616,0.261333,0.061725,4377.733119,0.848276,425.814235,322.607557,684.567953
vocalset_1_2__female2__f2_scales_f_fast_forte_o__643f155cba,f2_scales_f_fast_forte_o,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/scales/fast_forte/f2_scales_f_fast_forte_o.wav,,4.210884,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-16.021616,-2.054077,0.000000,0.206612,0.039588,3165.177980,0.841232,455.833475,333.819748,689.746127
vocalset_1_2__female2__f2_scales_f_fast_forte_u__1b8cc06d1a,f2_scales_f_fast_forte_u,VocalSet 1.2,full local extraction,female2,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female2/scales/fast_forte/f2_scales_f_fast_forte_u.wav,,4.298639,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-15.689447,-0.000265,0.000100,0.253369,0.048833,3596.489923,0.813953,442.332365,334.720807,683.997866
vocalset_1_2__female3__f3_arpeggios_c_fast_forte_a__8655082af0,f3_arpeggios_c_fast_forte_a,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/arpeggios/fast_forte/f3_arpeggios_c_fast_forte_a.wav,,2.936054,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-27.934299,-13.099843,0.000000,0.177866,0.067306,3461.822245,0.897959,276.666176,249.061060,420.685576
vocalset_1_2__female3__f3_arpeggios_c_fast_forte_e__c1c1a87e33,f3_arpeggios_c_fast_forte_e,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/arpeggios/fast_forte/f3_arpeggios_c_fast_forte_e.wav,,2.907574,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-23.130987,-7.402584,0.000000,0.143426,0.067023,3390.848451,0.962199,271.954486,245.422306,431.314249
vocalset_1_2__female3__f3_arpeggios_c_fast_forte_i__fda19d3a44,f3_arpeggios_c_fast_forte_i,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/arpeggios/fast_forte/f3_arpeggios_c_fast_forte_i.wav,,2.793537,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-22.335755,-5.685216,0.000000,0.199170,0.066692,3791.677426,0.892857,281.396473,246.861285,434.498850
vocalset_1_2__female3__f3_arpeggios_c_fast_forte_o__9adabeacbe,f3_arpeggios_c_fast_forte_o,VocalSet 1.2,full local extraction,female3,female,singing,mixed / vocalise + excerpt,data/datasets/singing/vocalset/raw/VocalSet1-2/data_by_singer/female3/arpeggios/fast_forte/f3_arpeggios_c_fast_forte_o.wav,,2.822041,44100,ok,canonical tree data_by_singer,fast_forte,clean_singing_v1,v1,female|fast_forte,quality_ok;duration_2_20;VocalSet_canonical;neutral_technique_allowlist;balanced_by_gender_within_technique;round_robin_by_speaker,ok,,-23.925162,-7.298168,0.000000,0.180328,0.066424,3462.099101,0.946996,278.770062,248.900556,425.206077
